time,num1,num2,result,answer,date,correct,operation
4.994578100000002,18,18,324,324,Oct-24-2021,1,square
2.228069999999999,12,12,144,144,Oct-24-2021,1,square
1.9637217000000007,18,18,324,324,Oct-24-2021,1,square
1.4719127999999984,12,12,144,144,Oct-24-2021,1,square
1.336539099999996,12,12,144,144,Oct-24-2021,1,square
1.9053933,13,13,169,169,Oct-24-2021,1,square
3.0206429999999997,14,14,196,196,Oct-24-2021,1,square
1.4203911999999974,12,12,144,144,Oct-24-2021,1,square
1.8262764000000047,14,14,196,196,Oct-24-2021,1,square
1.4276649000000035,12,12,144,144,Oct-24-2021,1,square
1.4488702000000018,10,10,100,100,Oct-24-2021,1,square
1.9069050000000018,13,13,169,169,Oct-24-2021,1,square
4.882737200000001,19,19,361,361,Oct-24-2021,1,square
2.0742231999999987,13,13,169,169,Oct-24-2021,1,square
1.306450599999998,10,10,100,100,Oct-24-2021,1,square
2.1201262999999955,20,20,400,400,Oct-24-2021,1,square
2.3088273999999984,15,15,225,225,Oct-24-2021,1,square
8.746768699999997,17,17,289,196,Oct-24-2021,0,square
2.051594499999993,10,10,100,100,Oct-24-2021,1,square
1.5382756999999998,12,12,144,144,Oct-24-2021,1,square
3.386638899999994,19,19,361,361,Oct-24-2021,1,square
2.597552500000006,13,13,169,169,Oct-24-2021,1,square
2.1553539000000086,19,19,361,361,Oct-24-2021,1,square
2.1811488000000026,13,13,169,169,Oct-24-2021,1,square
2.028640699999997,15,15,225,225,Oct-24-2021,1,square
2.5579580999999934,18,18,324,324,Oct-24-2021,1,square
3.760739000000001,12,12,144,144,Oct-24-2021,1,square
2.1048264000000074,18,18,324,324,Oct-24-2021,1,square
30.092658900000004,17,17,289,289,Oct-24-2021,1,square
3.3258101999999923,14,14,196,196,Oct-24-2021,1,square
2.1897979000000163,17,17,289,289,Oct-24-2021,1,square
1.8145695000000046,15,15,225,225,Oct-24-2021,1,square
3.033172700000023,16,16,256,256,Oct-24-2021,1,square
2.1471878000000117,11,11,121,121,Oct-24-2021,1,square
2.0885469000000114,16,16,256,256,Oct-24-2021,1,square
2.6328392000000065,20,20,400,400,Oct-24-2021,1,square
1.7109642000000065,14,14,196,196,Oct-24-2021,1,square
1.646794299999982,11,11,121,121,Oct-24-2021,1,square
1.2896466999999916,11,11,121,121,Oct-24-2021,1,square
1.3168931999999813,10,10,100,100,Oct-24-2021,1,square
1.8928444999999954,13,13,169,169,Oct-24-2021,1,square
1.4645993000000033,12,12,144,144,Oct-24-2021,1,square
3.9040338000000077,18,18,324,324,Oct-24-2021,1,square
2.1268374999999935,14,14,196,196,Oct-24-2021,1,square
2.122820399999995,18,18,324,324,Oct-24-2021,1,square
1.5811460999999838,12,12,144,144,Oct-24-2021,1,square
1.3556046000000208,11,11,121,121,Oct-24-2021,1,square
3.4846794999999986,17,17,289,289,Oct-24-2021,1,square
2.068742599999979,17,17,289,289,Oct-24-2021,1,square
1.929887000000008,14,14,196,196,Oct-24-2021,1,square
2.407761300000004,17,17,289,289,Oct-24-2021,1,square
2.114030100000008,18,18,324,324,Oct-24-2021,1,square
1.407666799999987,10,10,100,100,Oct-24-2021,1,square
1.811970500000001,14,14,196,196,Oct-24-2021,1,square
1.47075430000001,12,12,144,144,Oct-24-2021,1,square
1.9730343999999889,17,17,289,289,Oct-24-2021,1,square
1.6102106000000163,11,11,121,121,Oct-24-2021,1,square
1.3570595999999853,10,10,100,100,Oct-24-2021,1,square
1.436721399999982,11,11,121,121,Oct-24-2021,1,square
1.8029652999999826,17,17,289,289,Oct-24-2021,1,square
4.9488414000000205,16,16,256,256,Oct-24-2021,1,square
1.7659266000000002,14,14,196,196,Oct-24-2021,1,square
3.4069670000000087,19,19,361,361,Oct-24-2021,1,square
2.219969099999986,13,13,169,169,Oct-24-2021,1,square
2.119568600000008,19,19,361,361,Oct-24-2021,1,square
2.1595169,18,18,324,324,Oct-24-2021,1,square
3.2841206000000227,14,14,196,196,Oct-24-2021,1,square
1.7048124000000087,15,15,225,225,Oct-24-2021,1,square
2.5026145000000213,17,17,289,289,Oct-24-2021,1,square
3.0077902000000165,13,13,169,169,Oct-24-2021,1,square
2.522968700000007,11,11,121,121,Oct-24-2021,1,square
1.9586643000000095,11,11,121,121,Oct-24-2021,1,square
