time,num1,num2,result,answer,date,correct,score,problem_type,text_or_aloud
1.4147999000000002,2,2,4,4,Oct-31-2021,1,97.99834124296,square,text
1.2823843999999998,5,5,25,25,Oct-31-2021,1,98.35549025063663,square,text
4.225749399999998,17,17,289,289,Oct-31-2021,1,82.14304200839966,square,text
1.636378699999998,20,20,400,400,Oct-31-2021,1,97.3222647501863,square,text
3.810803700000001,8,8,64,64,Oct-31-2021,1,85.4777751600663,square,text
2.2212023000000016,11,11,121,121,Oct-31-2021,1,95.0662603424747,square,text
1.602444800000001,6,6,36,36,Oct-31-2021,1,97.43217066295296,square,text
2.4267778,16,16,256,256,Oct-31-2021,1,94.11074950942715,square,text
6.545014299999997,18,18,324,324,Oct-31-2021,1,57.16278781279554,square,text
2.718042699999998,13,13,169,169,Oct-31-2021,1,92.61224388097672,square,text
2.1466707000000014,10,10,100,100,Oct-31-2021,1,95.3918049057615,square,text
1.8327700000000042,9,9,81,81,Oct-31-2021,1,96.64095412709999,square,text
1.247707499999997,2,2,4,4,Oct-31-2021,1,98.44322599444376,square,text
1.3360245000000006,3,3,9,9,Oct-31-2021,1,98.21503853539974,square,text
2.071975100000003,15,15,225,225,Oct-31-2021,1,95.70691918498,square,text
1.418722900000006,10,10,100,100,Oct-31-2021,1,97.98722533301556,square,text
1.5389523999999994,8,8,64,64,Oct-31-2021,1,97.63162551053423,square,text
1.1183459999999954,2,2,4,4,Oct-31-2021,1,98.749302224284,square,text
1.9290758000000001,4,4,16,16,Oct-31-2021,1,96.27866655785436,square,text
2.203052999999997,18,18,324,324,Oct-31-2021,1,95.14655747919102,square,text
1.5468872000000005,15,15,225,225,Oct-31-2021,1,97.60713999047616,square,text
1.2198808999999995,3,3,9,9,Oct-31-2021,1,98.5118905898152,square,text
2.047892499999996,7,7,49,49,Oct-31-2021,1,95.80613630844375,square,text
1.6640990000000002,12,12,144,144,Oct-31-2021,1,97.230774518199,square,text
1.514081499999996,6,6,36,36,Oct-31-2021,1,97.70755721135777,square,text
2.0819448999999963,13,13,169,169,Oct-31-2021,1,95.66550543336399,square,text
4.931944000000001,16,16,256,256,Oct-31-2021,1,75.67592838086398,square,text
1.5608177000000012,11,11,121,121,Oct-31-2021,1,97.56384810736671,square,text
3.3159359999999936,14,14,196,196,Oct-31-2021,1,89.00456844390403,square,text
2.473744400000001,4,4,16,16,Oct-31-2021,1,93.88058864346864,square,text
2.224906599999997,17,17,289,289,Oct-31-2021,1,95.04979062127646,square,text
3.5884338000000042,16,16,256,256,Oct-31-2021,1,87.12314286301753,square,text
3.2800399000000056,7,7,49,49,Oct-31-2021,1,89.24133825440796,square,text
1.8677576000000045,13,13,169,169,Oct-31-2021,1,96.5114815476422,square,text
1.3330442000000031,3,3,9,9,Oct-31-2021,1,98.22299316084637,square,text
1.6487938000000069,12,12,144,144,Oct-31-2021,1,97.28147900508154,square,text
1.6726432999999898,20,20,400,400,Oct-31-2021,1,97.20226439096514,square,text
1.387096200000002,6,6,36,36,Oct-31-2021,1,98.07596413194557,square,text
2.0266651000000024,17,17,289,289,Oct-31-2021,1,95.89262857244198,square,text
1.987092000000004,7,7,49,49,Oct-31-2021,1,96.05146538353597,square,text
1.4756044000000088,4,4,16,16,Oct-31-2021,1,97.82259165470062,square,text
1.6270875000000018,6,6,36,36,Oct-31-2021,1,97.35258626734372,square,text
3.142259199999998,19,19,361,361,Oct-31-2021,1,90.12620712001538,square,text
2.6189689999999928,18,18,324,324,Oct-31-2021,1,93.14100137703905,square,text
5.583012000000012,13,13,169,169,Oct-31-2021,1,68.82997700785586,square,text
2.2252692999999937,15,15,225,225,Oct-31-2021,1,95.0481765424775,square,text
3.069668400000012,14,14,196,196,Oct-31-2021,1,90.57713591404136,square,text
1.7589655000000022,8,8,64,64,Oct-31-2021,1,96.90604036980974,square,text
1.817601400000001,20,20,400,400,Oct-31-2021,1,96.69632515071804,square,text
1.9699217000000004,15,15,225,225,Oct-31-2021,1,96.11940849586912,square,text
2.0326686999999986,4,4,16,16,Oct-31-2021,1,95.86825795604031,square,text
2.4890523999999985,17,17,289,289,Oct-31-2021,1,93.80461815005422,square,text
1.9703798,9,9,81,81,Oct-31-2021,1,96.11760344375195,square,text
1.9574932000000016,16,16,256,256,Oct-31-2021,1,96.16822037195378,square,text
1.2427740000000045,3,3,9,9,Oct-31-2021,1,98.455512784924,square,text
1.3114221999999955,5,5,25,25,Oct-31-2021,1,98.28017181334715,square,text
1.3425461,4,4,16,16,Oct-31-2021,1,98.1975699693748,square,text
1.3028583000000042,5,5,25,25,Oct-31-2021,1,98.3025602501211,square,text
3.417142999999996,18,18,324,324,Oct-31-2021,1,88.32313371755104,square,text
1.7226672999999977,18,18,324,324,Oct-31-2021,1,97.03241737351073,square,text
1.6817969999999958,12,12,144,144,Oct-31-2021,1,97.17155885079102,square,text
1.6991448000000062,14,14,196,196,Oct-31-2021,1,97.11290694863294,square,text
1.7452973999999983,18,18,324,324,Oct-31-2021,1,96.95393698555323,square,text
2.0386827999999966,4,4,16,16,Oct-31-2021,1,95.84377244098415,square,text
1.7470935999999997,13,13,169,169,Oct-31-2021,1,96.94766395283905,square,text
2.6571221000000023,17,17,289,289,Oct-31-2021,1,92.93970214569158,square,text
1.6097532999999942,11,11,121,121,Oct-31-2021,1,97.40869431313914,square,text
1.242841900000002,3,3,9,9,Oct-31-2021,1,98.45534401160437,square,text
1.9198926000000045,12,12,144,144,Oct-31-2021,1,96.31401240446522,square,text
1.761775500000006,4,4,16,16,Oct-31-2021,1,96.89614708759972,square,text
1.3950524000000044,11,11,121,121,Oct-31-2021,1,98.05382880125424,square,text
1.181904799999998,3,3,9,9,Oct-31-2021,1,98.60310104373696,square,text
1.330280000000002,10,10,100,100,Oct-31-2021,1,98.2303551216,square,text
1.2948608000000092,4,4,16,16,Oct-31-2021,1,98.32333550862332,square,text
1.832326200000012,12,12,144,144,Oct-31-2021,1,96.64258069679352,square,text
1.3324038000000091,5,5,25,25,Oct-31-2021,1,98.22470011374556,square,text
1.6299149000000028,6,6,36,36,Oct-31-2021,1,97.343377418758,square,text
2.2459613999999988,13,13,169,169,Oct-31-2021,1,94.95565738971004,square,text
2.3309170000000137,17,17,289,289,Oct-31-2021,1,94.56682593911094,square,text
2.0927583,18,18,324,324,Oct-31-2021,1,95.62036269778109,square,text
1.9648834999999991,6,6,36,36,Oct-31-2021,1,96.13923283142776,square,text
1.22382189999999,5,5,25,25,Oct-31-2021,1,98.5022599570804,square,text
1.6073128000000023,15,15,225,225,Oct-31-2021,1,97.41654556295616,square,text
1.7177877999999964,13,13,169,169,Oct-31-2021,1,97.04920507417116,square,text
1.2100961999999953,2,2,4,4,Oct-31-2021,1,98.53566718674557,square,text
1.5146304000000017,12,12,144,144,Oct-31-2021,1,97.70589475139583,square,text
1.6032668,20,20,400,400,Oct-31-2021,1,97.42953556801777,square,text
3.0226061000000044,12,12,144,144,Oct-31-2021,1,90.86385236424276,square,text
2.1936788000000007,9,9,81,81,Oct-31-2021,1,95.18777332243056,square,text
1.4317135000000007,10,10,100,100,Oct-31-2021,1,97.95019645391777,square,text
1.4430722999999972,15,15,225,225,Oct-31-2021,1,97.91754233697272,square,text
1.1179302999999976,3,3,9,9,Oct-31-2021,1,98.75023184434193,square,text
1.5232924999999966,7,7,49,49,Oct-31-2021,1,97.67957995944376,square,text
1.6526805999999965,13,13,169,169,Oct-31-2021,1,97.26864683438365,square,text
1.4670267999999993,6,6,36,36,Oct-31-2021,1,97.84783236808175,square,text
1.5080525000000051,15,15,225,225,Oct-31-2021,1,97.72577765724373,square,text
1.1390284000000008,3,3,9,9,Oct-31-2021,1,98.70261430399343,square,text
1.5330179000000044,8,8,64,64,Oct-31-2021,1,97.64985611827957,square,text
2.1036888999999945,9,9,81,81,Oct-31-2021,1,95.57449301201682,square,text
1.5884544999999974,8,8,64,64,Oct-31-2021,1,97.47681230142977,square,text
1.3012451999999968,10,10,100,100,Oct-31-2021,1,98.30676092947695,square,text
1.6467361999999923,11,11,121,121,Oct-31-2021,1,97.28825988760958,square,text
